,GM,LV,SG,FG,IM,LE,LP,ML,WT,LD
s03e17,0.04206374990975381,0.04206374990975381,0.04206374990975381,0.04206374990975381,0.0,0.04206374990975381,0.0,0.04206374990975381,0.003940908693653131,0.04206374990975381
s03e18,0.1998761130653989,0.1998761130653989,0.1998761130653989,0.1998761130653989,0.0,0.1998761130653989,0.1998761130653989,0.1998761130653989,0.15108095543904385,0.1998761130653989
s03e19,0.34600282386986864,0.34600282386986864,0.3491534224836052,0.34600282386986864,0.3089657868328315,0.34915342248360515,0.3089657868328315,0.34600282386986864,0.33459065555788936,0.34600282386986864
s03e20,0.3956260355029586,0.3956260355029586,0.3956260355029586,0.3956260355029586,0.3337798816568047,0.3956260355029586,0.3956260355029586,0.3956260355029586,0.3956260355029586,0.3956260355029586
s03e21,0.40470966491943716,0.40470966491943716,0.40470966491943716,0.40470966491943716,0.40470966491943716,0.28596526137750106,0.40470966491943716,0.40470966491943716,0.40470966491943716,0.40470966491943716
s03e22,0.21922448486700563,0.22610401484588522,0.22448240254923368,0.21922448486700563,1.1102230246251565e-16,0.16898900606009826,1.1102230246251565e-16,0.22610401484588522,0.22254164315164543,0.22610401484588522
s03e23,0.16373136339976202,0.16506171921475316,0.16506171921475316,0.16373136339976202,0.0,0.15652536622546098,0.0,0.16506171921475316,0.07631594846817369,0.16506171921475316
s03e24,0.2334328129782675,0.2319392012152955,0.23193920121529546,0.2334328129782675,0.0,0.21404987019465133,0.0,0.2319392012152955,0.11902555294811183,0.2319392012152955
s03e25,0.03583009433138258,0.03583009433138258,0.03583009433138258,0.03583009433138258,0.0,0.012814983841383437,0.0,0.03583009433138258,0.0,0.03583009433138258
s04e01,0.20158963371084582,0.20158963371084582,0.20158963371084584,0.20158963371084582,0.0,0.12539332721150903,0.14741148862360984,0.20158963371084582,0.14398530762167128,0.20158963371084582
s04e02,0.04804604194619022,0.04804604194619022,0.04804604194619022,0.04804604194619022,0.0,0.04804604194619022,0.0,0.04804604194619022,0.012325400748534728,0.04804604194619022
s04e03,0.3145757007460257,0.3145757007460257,0.3145757007460257,0.3145757007460257,0.0,0.3145757007460257,0.28858860373517237,0.3145757007460257,0.28858860373517237,0.3145757007460257
s04e04,0.23079875431361,0.23079875431361,0.23079875431361,0.23079875431361,0.0,0.23079875431361,0.0,0.23079875431361,0.18264455853884348,0.23079875431361
s04e05,0.1796428030388495,0.1796428030388495,0.1796428030388495,0.1796428030388495,0.0,0.1796428030388495,0.1796428030388495,0.1796428030388495,0.1711576830223466,0.1796428030388495
s04e06,0.23250732879278807,0.23250732879278807,0.23250732879278807,0.23250732879278804,1.1102230246251565e-16,0.23036379466155307,0.1726481738632106,0.23250732879278804,0.17166732791112876,0.23250732879278804
s04e07,0.3372654128173901,0.3372654128173901,0.3372654128173901,0.3372654128173901,0.0,0.3372654128173901,0.3372654128173901,0.3372654128173901,0.3372654128173901,0.3372654128173901
s04e08,0.054689414816984555,0.054689414816984555,0.0524514140876728,0.054689414816984555,0.0,0.054689414816984555,0.0,0.054689414816984555,0.018746151684889592,0.054689414816984555
s04e09,0.4137031000848326,0.41370310008483263,0.4137031000848326,0.41370310008483263,0.41370310008483263,0.41370310008483263,0.41370310008483263,0.41370310008483263,0.41370310008483263,0.41370310008483263
s04e10,0.14183688018455082,0.14183688018455082,0.14183688018455082,0.14183688018455082,0.0,0.13544267701048152,0.0,0.14183688018455082,0.058750626076211336,0.14183688018455082
s04e11,0.26563576218259766,0.26563576218259766,0.26563576218259766,0.26563576218259766,0.0,0.26563576218259766,0.0,0.26563576218259766,0.20191591945910714,0.26563576218259766
s04e12,0.09035552035699684,0.09035552035699684,0.09035552035699684,0.09035552035699684,0.0,0.09035552035699684,0.0,0.09035552035699684,0.09035552035699684,0.09035552035699684
s04e13,0.0802251344086022,0.0802251344086022,0.044955522314718464,0.0802251344086022,0.0,0.0802251344086022,0.0,0.0802251344086022,0.028138187940802452,0.0802251344086022
s04e14,0.07517423296257901,0.07517423296257902,0.07517423296257902,0.07517423296257901,0.0,0.07506598171363943,0.0,0.0806000506645301,0.0356765187576586,0.0806000506645301
s04e15,0.22944392903178137,0.22944392903178137,0.22944392903178137,0.22944392903178137,0.0,0.22944392903178137,0.22944392903178137,0.22944392903178137,0.2243413436671292,0.22944392903178137
s04e16,0.034326540875303964,0.034326540875303964,0.034326540875303964,0.034326540875303964,0.0,0.01651269969206598,0.0,0.034326540875303964,0.034326540875303964,0.034326540875303964
s04e17,0.16800341084327008,0.16800341084327008,0.16800341084327008,0.16800341084327008,0.0,0.16800341084327008,0.0,0.16800341084327008,0.07186026616759084,0.16800341084327008
s04e18,0.4342789763298105,0.4342789763298105,0.4342789763298105,0.4342789763298105,0.4342789763298105,0.4342789763298105,0.4342789763298105,0.4342789763298105,0.3411354703467552,0.4342789763298105
s04e19,0.11833735266405478,0.11833735266405478,0.11833735266405478,0.11833735266405478,0.0,0.11833735266405478,0.0,0.11833735266405478,0.11833735266405478,0.11833735266405478
s04e20,0.2034216576677798,0.20342165766777984,0.2034216576677798,0.2034216576677798,0.0,0.20342165766777984,0.2034216576677798,0.2034216576677798,0.1346798719695945,0.2034216576677798
s04e21,0.21047200000000002,0.21047200000000002,0.21047200000000002,0.21047200000000002,0.0,0.21047200000000002,0.157592,0.21047200000000002,0.16987200000000008,0.21047200000000002
s04e22,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043,0.37666389128112043
s04e23,0.1742729195584639,0.1742729195584639,0.1742729195584639,0.1742729195584639,1.1102230246251565e-16,0.17328342917575518,1.1102230246251565e-16,0.1691509683389517,0.05645416088307228,0.1742729195584639
s05e01,0.1881531221303948,0.1881531221303948,0.1881531221303948,0.1881531221303948,0.0,0.1757082185491276,0.18565656565656563,0.1881531221303948,0.18565656565656563,0.1881531221303948
s05e02,0.0,0.0,0.0,0.0,0.0,0.00020058811174128444,0.0,0.0,0.0,0.00020058811174128444
s05e03,0.06948838261066202,0.08412911979196111,0.08412911979196111,0.06948838261066202,1.1102230246251565e-16,0.07942902368703716,1.1102230246251565e-16,0.08412911979196111,0.039076262083780865,0.08412911979196111
s05e04,0.0942009554983666,0.10592068905754903,0.10592068905754903,0.0942009554983666,0.0,0.10592068905754903,0.0,0.10592068905754903,0.06115418447462306,0.10592068905754903
s05e05,0.1012909424403878,0.1012909424403878,0.1012909424403878,0.1012909424403878,0.0,0.1012909424403878,0.0,0.1012909424403878,0.08938247881911082,0.1012909424403878
s05e06,0.06562632361368335,0.06562632361368335,0.06562632361368335,0.06562632361368335,0.0,0.06562632361368335,0.0,0.06562632361368335,0.05762443006751979,0.06562632361368335
s05e07,0.4762604635409106,0.4762604635409107,0.4762604635409107,0.4762604635409107,0.4762604635409107,0.4762604635409107,0.4762604635409107,0.4762604635409107,0.4762604635409107,0.4762604635409107
s05e08,0.12365432629063872,0.1281208891513866,0.0,0.12365432629063872,0.00516792397111332,0.1281208891513866,0.00516792397111332,0.1281208891513866,0.12365432629063872,0.1281208891513866
s05e09,0.08508611492150586,0.08508611492150586,0.08508611492150586,0.08508611492150586,0.0,0.08508611492150586,0.0,0.08508611492150586,0.0,0.08508611492150586
s05e10,0.27091417769376175,0.27091417769376175,0.27091417769376175,0.27091417769376175,0.0,0.27091417769376175,0.24704120982986763,0.27091417769376175,0.257067674858223,0.27091417769376175
s05e11,0.0,0.0,-3.6131344663485816e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s05e12,0.31882788765577524,0.31882788765577524,0.31882788765577524,0.31882788765577524,0.0,0.31882788765577524,0.31882788765577524,0.31882788765577524,0.31882788765577524,0.31882788765577524
s05e13,0.13103873439230035,0.13103873439230035,0.12811272201962326,0.13103873439230035,0.0,0.10815050867835638,0.0,0.13103873439230035,0.10158231633444875,0.13103873439230035
s05e14,0.033540050292177825,0.033540050292177825,0.033540050292177825,0.033540050292177825,0.0,0.033540050292177825,0.0,0.033540050292177825,0.0,0.033540050292177825
s05e15,0.2717930297709593,0.2717930297709593,0.2717930297709593,0.2717930297709593,0.0,0.2717930297709593,0.0,0.2717930297709593,0.2717930297709593,0.2717930297709593
s05e16,0.18292972232073534,0.18292972232073534,0.18292972232073534,0.18292972232073534,0.0,0.18292972232073534,0.0,0.18292972232073534,0.16979938463897865,0.18292972232073534
s05e17,0.2648948212043096,0.2648948212043096,0.2648948212043096,0.2648948212043096,1.1102230246251565e-16,0.2648948212043096,1.1102230246251565e-16,0.2648948212043096,0.18584961002049047,0.2648948212043096
s05e18,0.2682036916006072,0.2682036916006072,0.2682036916006072,0.2682036916006072,0.0,0.2095473519986507,0.22841119919042,0.2682036916006072,0.24288323283859,0.2682036916006072
s05e19,1.1102230246251565e-16,1.1102230246251565e-16,-0.01725447838028671,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
s05e20,0.18010972304845005,0.18010972304845005,0.18010972304845005,0.18010972304845005,1.1102230246251565e-16,0.155854319518805,1.1102230246251565e-16,0.18010972304845005,0.18010972304845005,0.18010972304845005
s05e21,0.22147130750833824,0.22147130750833824,0.22147130750833824,0.22147130750833824,0.0,0.22147130750833824,0.0,0.22147130750833824,0.19067571539119016,0.22147130750833824
s05e22,0.16689718066558312,0.16689718066558312,0.16689718066558312,0.16689718066558312,0.0,0.16689718066558312,0.0,0.16689718066558312,0.10413525085662277,0.16689718066558312
s05e23,0.21250420552497723,0.2125042055249772,0.21370673583529223,0.21250420552497723,0.0,0.21370673583529223,0.18721442681054104,0.2124153759545015,0.18131003629798326,0.21370673583529223
s06e01,0.18687317528114183,0.18687317528114183,0.18687317528114186,0.18687317528114183,0.0,0.18687317528114183,0.18687317528114183,0.18687317528114183,0.12577212640570934,0.18687317528114183
s06e02,0.2839298363973689,0.2839298363973689,0.2839298363973689,0.2839298363973689,0.0,0.2839298363973689,0.2839298363973689,0.2839298363973689,0.2839298363973689,0.2839298363973689
s06e03,0.21980766183754588,0.21980766183754588,0.21980766183754588,0.21980766183754588,0.0,0.18467425823740535,0.19095693746943052,0.21980766183754588,0.17890480225404892,0.21980766183754588
s06e04,0.2811704078958862,0.2811704078958862,0.2772137304568085,0.2811704078958862,0.0,0.2811704078958862,0.2811704078958862,0.2811704078958862,0.2811704078958862,0.2811704078958862
s06e05,0.3668804664723032,0.3668804664723032,0.3668804664723032,0.3668804664723032,0.3074885464389837,0.3668804664723032,0.3074885464389837,0.3668804664723032,0.3074885464389837,0.3668804664723032
s06e06,0.2999952176278239,0.2999952176278239,0.2999952176278239,0.2999952176278239,0.0,0.2999952176278239,0.2999952176278239,0.2999952176278239,0.2999952176278239,0.2999952176278239
s06e07,0.2381808621981041,0.2381808621981041,0.2319606549570686,0.2381808621981041,0.2381808621981041,0.2381808621981041,0.2381808621981041,0.2381808621981041,0.2381808621981041,0.2381808621981041
s06e08,0.23766003144825665,0.23766003144825665,0.23766003144825662,0.23766003144825662,0.0,0.2240341069736757,0.2170698558042867,0.23766003144825662,0.1250911453812232,0.23766003144825662
s06e09,0.043456040697855886,0.043456040697855886,0.043456040697855886,0.043456040697855886,0.0,0.043456040697855886,0.0,0.043456040697855886,0.016446701101713382,0.043456040697855886
s06e10,0.25291994901426784,0.25291994901426784,0.25291994901426784,0.25291994901426784,1.1102230246251565e-16,0.25291994901426784,0.25291994901426784,0.25291994901426784,0.25291994901426784,0.25291994901426784
s06e11,0.2887288743020975,0.2887288743020975,0.2887288743020975,0.2887288743020975,0.0,0.2887288743020975,0.2887288743020975,0.2887288743020975,0.2887288743020975,0.2887288743020975
s06e12,0.11403901447977827,0.11403901447977827,0.11403901447977827,0.11403901447977827,0.0,0.11403901447977827,0.0,0.11403901447977827,0.08307076898354598,0.11403901447977827
s06e13,0.1838469165179457,0.1838469165179457,0.1838469165179457,0.1838469165179457,1.1102230246251565e-16,0.1838469165179457,1.1102230246251565e-16,0.1838469165179457,0.12498512790005953,0.1838469165179457
s06e14,0.16240490615285041,0.19001395240267796,0.19001395240267796,0.16240490615285041,0.0,0.18853117804963443,0.0,0.19001395240267796,0.15915686108075414,0.19001395240267796
s06e15,0.13297788201659141,0.13297788201659141,0.13297788201659141,0.13297788201659141,0.005869780030933226,0.12020721695386587,0.0,0.13297788201659141,0.06641058288678156,0.13297788201659141
s06e17,0.20656475108785863,0.20656475108785863,0.20656475108785863,0.20656475108785863,0.0,0.18842995290913342,0.0,0.20656475108785863,0.1738647983162837,0.20656475108785863
s06e18,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742,0.2735581871163742
s06e19,0.1375213054911925,0.1375213054911925,0.1375213054911925,0.1375213054911925,1.1102230246251565e-16,0.13455537775382614,1.1102230246251565e-16,0.1375213054911925,0.1375213054911925,0.1375213054911925
s06e20,0.01672023262932348,0.01672023262932348,0.01672023262932348,0.01672023262932348,0.0,0.01672023262932348,0.0,0.01672023262932348,0.0,0.01672023262932348
s06e21,0.2725455057234003,0.2725455057234003,0.2703593544755114,0.2725455057234003,0.0,0.2725455057234003,0.2725455057234003,0.2725455057234003,0.22103021204728845,0.2725455057234003
s06e22,0.2566906217481789,0.25796899388657646,0.2566906217481789,0.2566906217481789,0.0,0.25796899388657646,0.0,0.25796899388657646,0.24401461693548385,0.25796899388657646
s06e23,0.29394133333333333,0.29394133333333333,0.29394133333333333,0.29394133333333333,0.0,0.29394133333333333,0.29394133333333333,0.29394133333333333,0.27550933333333333,0.29394133333333333
s06e24,0.2476135757402507,0.2476135757402507,0.2476135757402507,0.2476135757402507,0.0,0.21976260822520996,0.0,0.2476135757402507,0.21976260822520996,0.2476135757402507
s07e01,0.028216374269005834,0.029172052939365922,0.029172052939365922,0.028216374269005834,0.0,0.028216374269005834,0.0,0.029172052939365922,0.023624192059095023,0.029172052939365922
s07e02,0.1609680636960667,0.1609680636960667,0.1609680636960667,0.1609680636960667,0.0,0.1609680636960667,0.0,0.1609680636960667,0.10685377092013272,0.1609680636960667
s07e03,0.1615062617837656,0.1615062617837656,0.1615062617837656,0.1615062617837656,0.0,0.1615062617837656,0.1615062617837656,0.1615062617837656,0.15694883192448406,0.1615062617837656
s07e04,0.23411516926358872,0.23411516926358872,0.0,0.23411516926358872,0.013027583193332094,0.23396318079299983,0.23411516926358872,0.23411516926358872,0.13700539287662603,0.23411516926358872
s07e05,0.3273611258308226,0.32736112583082255,0.3108317309876001,0.32736112583082255,0.0,0.32736112583082255,0.2998815273509061,0.32736112583082255,0.32736112583082255,0.32736112583082255
s07e06,0.2165180319523847,0.20625881040018795,0.20226965698175267,0.2165180319523847,0.0,0.2165180319523847,0.19942830292113717,0.20625881040018795,0.19942830292113717,0.20625881040018795
s07e07,0.4130902229827368,0.4130902229827368,0.4130902229827368,0.4130902229827368,0.4130902229827368,0.4126005604507025,0.4130902229827368,0.4130902229827368,0.4130902229827368,0.4130902229827368
s07e08,0.031679024426963784,0.031679024426963784,0.031679024426963784,0.031679024426963784,0.0,0.031679024426963784,0.0,0.031679024426963784,0.031679024426963784,0.031679024426963784
s07e09,0.2799851695339855,0.2799851695339855,0.2799851695339855,0.2799851695339855,0.0,0.2799851695339855,0.19844623669767317,0.2799851695339855,0.2799851695339855,0.2799851695339855
s07e10,0.2273460824659081,0.2273460824659081,0.2163104409035461,0.2273460824659081,0.0,0.2273460824659081,0.2163104409035461,0.2273460824659081,0.22028801837849638,0.2273460824659081
s07e11,0.30696887029923814,0.30696887029923814,0.30696887029923814,0.30696887029923814,1.1102230246251565e-16,0.30696887029923814,0.30696887029923814,0.30696887029923814,0.30696887029923814,0.30696887029923814
s07e12,0.4392727272727273,0.4392727272727273,0.4392727272727273,0.4392727272727273,0.4392727272727273,0.4392727272727273,0.3977388429752066,0.4392727272727273,0.36946115702479343,0.4392727272727273
s07e13,0.5542041522491349,0.5542041522491349,0.5542041522491349,0.5542041522491349,0.5542041522491349,0.38305459438677425,0.5542041522491349,0.5542041522491349,0.5542041522491349,0.5542041522491349
s07e14,0.055804701018972544,0.055804701018972544,0.055804701018972544,0.055804701018972544,0.0,0.03648783846572987,0.0,0.055804701018972544,0.0,0.055804701018972544
s07e15,0.36614698753462604,0.36614698753462604,0.3647740650969529,0.36614698753462604,0.3648415858725762,0.3659703947368422,0.3648415858725762,0.36614698753462604,0.3399575831024931,0.36614698753462604
s07e16,0.46273631008461824,0.46273631008461824,1.1102230246251565e-16,0.46273631008461824,0.46273631008461824,0.46273631008461824,0.46273631008461824,0.46273631008461824,0.46273631008461824,0.46273631008461824
