,GM,LV,SG,FG,IM,LE,LP,ML,WT,LD
s03e23,0.3113770903578681,0.24964843479237428,0.24964843479237428,0.3113770903578681,,0.32138588444545624,,0.24964843479237428,0.3776831605711029,0.24964843479237428
s03e24,0.2579822648267624,0.28955142593621186,0.28955142593621186,0.2579822648267624,,0.33571437314397706,,0.28955142593621186,0.3875054698962681,0.28955142593621186
s03e25,0.20218598554245254,0.20218598554245254,0.20218598554245254,0.20218598554245254,,0.3463924545113941,,0.20218598554245254,,0.20218598554245254
s04e01,0.31163647106711934,0.31163647106711934,0.31163647106711934,0.31163647106711934,,0.43468708133134304,0.22528097386799992,0.31163647106711934,0.12115913671845832,0.31163647106711934
s04e02,0.27028378831444605,0.27028378831444605,0.27028378831444605,0.27028378831444605,,0.27028378831444605,,0.27028378831444605,0.24524647395615137,0.27028378831444605
s04e03,0.22498358326058196,0.22498358326058196,0.22498358326058196,0.22498358326058196,,0.22498358326058196,0.1347503753491677,0.22498358326058196,0.1347503753491677,0.22498358326058196
s04e04,0.1897754173712647,0.1897754173712647,0.1897754173712647,0.1897754173712647,,0.1897754173712647,,0.1897754173712647,0.2689639327859556,0.1897754173712647
s04e05,0.21296904825092167,0.21296904825092167,0.21296904825092167,0.21296904825092167,,0.21296904825092167,0.21296904825092167,0.21296904825092167,0.32146578027706546,0.21296904825092167
s04e06,0.27559547300948556,0.27559547300948556,0.27559547300948556,0.27559547300948556,,0.37715797300948556,0.18366193618265603,0.27559547300948556,0.45729324790848,0.27559547300948556
s04e07,0.12206296157507185,0.12206296157507185,0.12206296157507185,0.12206296157507185,,0.12206296157507185,0.12206296157507185,0.12206296157507185,0.12206296157507185,0.12206296157507185
s04e08,0.25883383989861436,0.25883383989861436,0.33769236875714315,0.25883383989861436,,0.25883383989861436,,0.25883383989861436,0.13365762503693537,0.25883383989861436
s04e09,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918,0.1396912506910918
s04e10,0.32578105452201556,0.32578105452201556,0.32578105452201556,0.32578105452201556,,0.1543839754664858,,0.32578105452201556,0.4473074252670261,0.32578105452201556
s04e11,0.20762721560642572,0.20762721560642572,0.20762721560642572,0.20762721560642572,,0.20762721560642572,,0.20762721560642572,0.36042122831140216,0.20762721560642572
s04e12,0.23800854550534428,0.23800854550534428,0.23800854550534428,0.23800854550534428,,0.23800854550534428,,0.23800854550534428,0.23800854550534428,0.23800854550534428
s04e13,0.1676884407509026,0.1676884407509026,0.545890407826152,0.1676884407509026,,0.1676884407509026,,0.1676884407509026,0.3517169875701471,0.1676884407509026
s04e14,0.3917975874006702,0.3917975874006702,0.3917975874006702,0.3917975874006702,,0.3544252635504769,,0.2985397368634099,0.35285160773174157,0.2985397368634099
s04e15,0.28616793793927214,0.28616793793927214,0.28616793793927214,0.28616793793927214,,0.28616793793927214,0.28616793793927214,0.28616793793927214,0.17836366146419042,0.28616793793927214
s04e16,0.2966818171920969,0.2966818171920969,0.2966818171920969,0.2966818171920969,,0.4582788950278135,,0.2966818171920969,0.2966818171920969,0.2966818171920969
s04e17,0.300517534555608,0.300517534555608,0.300517534555608,0.300517534555608,,0.300517534555608,,0.300517534555608,0.3998480414687872,0.300517534555608
s04e18,0.15551338639573936,0.15551338639573936,0.15551338639573936,0.15551338639573936,0.15551338639573936,0.15551338639573936,0.15551338639573936,0.15551338639573936,0.3138652741593918,0.15551338639573936
s04e19,0.11957020125908681,0.11957020125908681,0.11957020125908681,0.11957020125908681,,0.11957020125908681,,0.11957020125908681,0.11957020125908681,0.11957020125908681
s04e20,0.3070945463263466,0.3070945463263466,0.3070945463263466,0.3070945463263466,,0.3070945463263466,0.3070945463263466,0.3070945463263466,0.6304500803431543,0.3070945463263466
s04e21,0.3353084149951041,0.3353084149951041,0.3353084149951041,0.3353084149951041,,0.3353084149951041,0.18010139791401197,0.3353084149951041,0.36977861828109687,0.3353084149951041
s04e22,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527,0.06641928151017527
s04e23,0.34316308183299266,0.34316308183299266,0.34316308183299266,0.34316308183299266,,0.33237367385668426,,0.2776390429901081,0.41343186246678065,0.34316308183299266
s05e01,0.39944669108451347,0.39944669108451347,0.39944669108451347,0.39944669108451347,,0.40929552611676745,0.2726303261678278,0.39944669108451347,0.2726303261678278,0.39944669108451347
s05e02,,,,,,0.41808894627406573,,,,0.41808894627406573
s05e03,0.25245939774581705,0.4447147740212192,0.4447147740212192,0.25245939774581705,,0.41474344987437334,,0.4447147740212192,0.5799669171935666,0.4447147740212192
s05e04,0.27803443075132944,0.28354940937890843,0.28354940937890843,0.27803443075132944,,0.28354940937890843,,0.28354940937890843,0.5289792198140166,0.28354940937890843
s05e05,0.33914437072331804,0.33914437072331804,0.33914437072331804,0.33914437072331804,,0.33914437072331804,,0.33914437072331804,0.4922426613216087,0.33914437072331804
s05e06,0.3080922491283642,0.3080922491283642,0.3080922491283642,0.3080922491283642,,0.3080922491283642,,0.3080922491283642,0.1829680798716352,0.3080922491283642
s05e07,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538,0.14043509635870538
s05e08,0.2857423490390546,0.3561794664247368,,0.2857423490390546,,0.3561794664247368,,0.3561794664247368,0.2857423490390546,0.3561794664247368
s05e09,0.25829452087663585,0.25829452087663585,0.25829452087663585,0.25829452087663585,,0.25829452087663585,,0.25829452087663585,,0.25829452087663585
s05e10,0.2589063840728423,0.2589063840728423,0.2589063840728423,0.2589063840728423,,0.2589063840728423,0.1668229622353953,0.2589063840728423,0.43340031119834826,0.2589063840728423
s05e11,,,0.10072202166064984,,,,,,,
s05e12,0.1381942898826014,0.1381942898826014,0.1381942898826014,0.1381942898826014,,0.1381942898826014,0.1381942898826014,0.1381942898826014,0.1381942898826014,0.1381942898826014
s05e13,0.2739549403650074,0.2739549403650074,0.42331985015696105,0.2739549403650074,,0.30702805557918417,,0.2739549403650074,0.4430448777622935,0.2739549403650074
s05e14,0.3265506831452349,0.3265506831452349,0.3265506831452349,0.3265506831452349,,0.3265506831452349,,0.3265506831452349,,0.3265506831452349
s05e15,0.11247691599661612,0.11247691599661612,0.11247691599661612,0.11247691599661612,,0.11247691599661612,,0.11247691599661612,0.11247691599661612,0.11247691599661612
s05e16,0.31302099995561944,0.31302099995561944,0.31302099995561944,0.31302099995561944,,0.31302099995561944,,0.31302099995561944,0.14342248291496926,0.31302099995561944
s05e17,0.2189202408648707,0.2189202408648707,0.2189202408648707,0.2189202408648707,,0.2189202408648707,,0.2189202408648707,0.14451508716723424,0.2189202408648707
s05e18,0.2663751276766218,0.2663751276766218,0.2663751276766218,0.2663751276766218,,0.3268558003402294,0.1802272386569649,0.2663751276766218,0.3754281585321938,0.2663751276766218
s05e19,,,0.4393492188718143,,,,,,,
s05e20,0.1596056221043543,0.1596056221043543,0.1596056221043543,0.1596056221043543,,0.24553796728023325,,0.1596056221043543,0.1596056221043543,0.1596056221043543
s05e21,0.17745240652467087,0.17745240652467087,0.17745240652467087,0.17745240652467087,,0.17745240652467087,,0.17745240652467087,0.504356613833855,0.17745240652467087
s05e22,0.19059208497296085,0.19059208497296085,0.19059208497296085,0.19059208497296085,,0.19059208497296085,,0.19059208497296085,0.5580780680632649,0.19059208497296085
s05e23,0.23317287428110375,0.23317287428110375,0.16941445917270215,0.23317287428110375,,0.16941445917270215,0.08366208412914532,0.16477715093017328,0.437157549366047,0.16941445917270215
s06e01,0.37684476423652197,0.37684476423652197,0.37684476423652197,0.37684476423652197,,0.37684476423652197,0.37684476423652197,0.37684476423652197,0.6296671161000587,0.37684476423652197
s06e02,0.13805439882526122,0.13805439882526122,0.13805439882526122,0.13805439882526122,,0.13805439882526122,0.13805439882526122,0.13805439882526122,0.13805439882526122,0.13805439882526122
s06e03,0.2925130854830553,0.2925130854830553,0.2925130854830553,0.2925130854830553,,0.4403789391415919,0.18607406253601505,0.2925130854830553,0.5699079246488382,0.2925130854830553
s06e04,0.08947041243566908,0.08947041243566908,0.1537459806174873,0.08947041243566908,,0.08947041243566908,0.08947041243566908,0.08947041243566908,0.08947041243566908,0.08947041243566908
s06e05,0.20510744755927596,0.20510744755927596,0.20510744755927596,0.20510744755927596,0.09656907918484683,0.20510744755927596,0.09656907918484683,0.20510744755927596,0.09656907918484683,0.20510744755927596
s06e06,0.19164351312395625,0.19164351312395625,0.19164351312395625,0.19164351312395625,,0.19164351312395625,0.19164351312395625,0.19164351312395625,0.19164351312395625,0.19164351312395625
s06e07,0.07313696328733922,0.07313696328733922,0.34088845645755156,0.07313696328733922,0.07313696328733922,0.07313696328733922,0.07313696328733922,0.07313696328733922,0.07313696328733922,0.07313696328733922
s06e08,0.2697631798211756,0.2697631798211756,0.2697631798211756,0.2697631798211756,,0.3082404341985041,0.17535047833657783,0.2697631798211756,0.26446394272106477,0.2697631798211756
s06e09,0.41717852662302873,0.41717852662302873,0.41717852662302873,0.41717852662302873,,0.41717852662302873,,0.41717852662302873,0.42233962739857356,0.41717852662302873
s06e10,0.1389153594769787,0.1389153594769787,0.1389153594769787,0.1389153594769787,,0.1389153594769787,0.1389153594769787,0.1389153594769787,0.1389153594769787,0.1389153594769787
s06e11,0.17344332495734266,0.17344332495734266,0.17344332495734266,0.17344332495734266,,0.17344332495734266,0.17344332495734266,0.17344332495734266,0.17344332495734266,0.17344332495734266
s06e12,0.28138398807141934,0.28138398807141934,0.28138398807141934,0.28138398807141934,,0.28138398807141934,,0.28138398807141934,0.5792403731723865,0.28138398807141934
s06e13,0.30120133089889223,0.30120133089889223,0.30120133089889223,0.30120133089889223,,0.30120133089889223,,0.30120133089889223,0.5799085711496063,0.30120133089889223
s06e14,0.18262352160714132,0.2784550337517577,0.2784550337517577,0.18262352160714132,,0.3507190270683826,,0.2784550337517577,0.453099979449335,0.2784550337517577
s06e15,0.27847688451539365,0.27847688451539365,0.27847688451539365,0.27847688451539365,0.05098853301700277,0.3328096860056881,,0.27847688451539365,0.5077911572733431,0.27847688451539365
s06e17,0.2613221667628164,0.2613221667628164,0.2613221667628164,0.2613221667628164,,0.3218578155337593,,0.2613221667628164,0.1499621482862374,0.2613221667628164
s06e18,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164,0.053959715281115164
s06e19,0.11925433212912413,0.11925433212912413,0.11925433212912413,0.11925433212912413,,0.1851910938742927,,0.11925433212912413,0.11925433212912413,0.11925433212912413
s06e20,0.27819377660731337,0.27819377660731337,0.27819377660731337,0.27819377660731337,,0.27819377660731337,,0.27819377660731337,,0.27819377660731337
s06e21,0.15077341871911956,0.15077341871911956,0.2974563238471284,0.15077341871911956,,0.15077341871911956,0.15077341871911956,0.15077341871911956,0.5127929113167434,0.15077341871911956
s06e22,0.17114510033412444,0.275885092529296,0.17114510033412444,0.17114510033412444,,0.275885092529296,,0.275885092529296,0.3495871293196317,0.275885092529296
s06e23,0.2079251414234541,0.2079251414234541,0.2079251414234541,0.2079251414234541,,0.2079251414234541,0.2079251414234541,0.2079251414234541,0.30881205938354284,0.2079251414234541
s06e24,0.14425949320972173,0.14425949320972173,0.14425949320972173,0.14425949320972173,,0.24952669346843304,,0.14425949320972173,0.24952669346843304,0.14425949320972173
s07e01,0.45923384215005947,0.41730414810550936,0.41730414810550936,0.45923384215005947,,0.45923384215005947,,0.41730414810550936,0.3853998117431692,0.41730414810550936
s07e02,0.350281756605518,0.350281756605518,0.350281756605518,0.350281756605518,,0.350281756605518,,0.350281756605518,0.5298042182944589,0.350281756605518
s07e03,0.23527061174119998,0.23527061174119998,0.23527061174119998,0.23527061174119998,,0.23527061174119998,0.23527061174119998,0.23527061174119998,0.3839663604369487,0.23527061174119998
s07e04,0.2130144361241931,0.2130144361241931,,0.2130144361241931,0.06049228201919066,0.15252215410500244,0.2130144361241931,0.2130144361241931,0.18161765866695573,0.2130144361241931
s07e05,0.20129846308310165,0.20129846308310165,0.2931788049634435,0.20129846308310165,,0.20129846308310165,0.1120713623725672,0.20129846308310165,0.20129846308310165,0.20129846308310165
s07e06,0.20568188617973993,0.3682234617648125,0.39824420699452057,0.20568188617973993,,0.20568188617973993,0.17566114095003182,0.3682234617648125,0.17566114095003182,0.3682234617648125
s07e07,0.08469826983654889,0.08469826983654889,0.08469826983654889,0.08469826983654889,0.08469826983654889,0.10400267546025747,0.08469826983654889,0.08469826983654889,0.08469826983654889,0.08469826983654889
s07e08,0.3385826296231497,0.3385826296231497,0.3385826296231497,0.3385826296231497,,0.3385826296231497,,0.3385826296231497,0.3385826296231497,0.3385826296231497
s07e09,0.20231254739796867,0.20231254739796867,0.20231254739796867,0.20231254739796867,,0.20231254739796867,0.12016919692174789,0.20231254739796867,0.20231254739796867,0.20231254739796867
s07e10,0.15885745711283344,0.15885745711283344,0.3016508710881213,0.15885745711283344,,0.15885745711283344,0.3016508710881213,0.15885745711283344,0.36497751076809837,0.15885745711283344
s07e11,0.18688613371022142,0.18688613371022142,0.18688613371022142,0.18688613371022142,,0.18688613371022142,0.18688613371022142,0.18688613371022142,0.18688613371022142,0.18688613371022142
s07e12,0.22693609253606653,0.22693609253606653,0.22693609253606653,0.22693609253606653,0.22693609253606653,0.22693609253606653,0.1869034652361093,0.22693609253606653,0.49109649353857276,0.22693609253606653
s07e13,0.07357299813990696,0.07357299813990696,0.07357299813990696,0.07357299813990696,0.07357299813990696,0.3719109006410386,0.07357299813990696,0.07357299813990696,0.07357299813990696,0.07357299813990696
s07e14,0.41489807716004184,0.41489807716004184,0.41489807716004184,0.41489807716004184,,0.40010249456592684,,0.41489807716004184,,0.41489807716004184
s07e15,0.17860805309283184,0.17860805309283184,0.24246674874500576,0.17860805309283184,0.22235805309283185,0.17857274235836856,0.22235805309283185,0.17860805309283184,0.07496393366739132,0.17860805309283184
s07e16,,,,,,,,,,
s07e17,0.16256707348872088,0.16256707348872088,0.16256707348872088,0.16256707348872088,,0.16256707348872088,0.15237521129205653,0.16256707348872088,0.19271451850418336,0.16256707348872088
s07e18,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747,0.09945945657674747
s07e19,0.24067968414558305,0.24067968414558305,0.24067968414558305,0.24067968414558305,,0.2658778132352216,0.24067968414558305,0.24067968414558305,0.4117940378152393,0.24067968414558305
s07e20,0.24956773695996118,0.24956773695996118,0.24956773695996118,0.24956773695996118,,0.24956773695996118,,0.24956773695996118,0.21891740275791396,0.24956773695996118
s07e21,0.44865105685043627,0.44865105685043627,0.44865105685043627,0.44865105685043627,,0.44865105685043627,,0.44865105685043627,,0.44865105685043627
s07e22,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771,0.05637160760837771
s07e23,0.32494740771320063,0.28724803587203274,0.37889502023893395,0.32494740771320063,0.05821563138442923,0.32494740771320063,,0.28724803587203274,0.05821563138442923,0.28724803587203274
s08e01,0.20460697406861078,0.1874220169740082,0.1874220169740082,0.20460697406861078,0.16561226942954174,0.16561226942954174,0.11082683992789394,0.1874220169740082,0.1881331263995266,0.1874220169740082
s08e02,0.1123152811592711,0.1123152811592711,0.1123152811592711,0.1123152811592711,,0.1123152811592711,0.1123152811592711,0.1123152811592711,0.1123152811592711,0.1123152811592711
s08e03,0.067516520870507,0.067516520870507,0.19148625084813,0.067516520870507,0.067516520870507,0.067516520870507,0.19148625084813,0.067516520870507,0.067516520870507,0.067516520870507
s08e04,,,,,,,,,,
s08e05,0.06843231887975182,0.06843231887975182,,0.06843231887975182,0.06843231887975182,0.06843231887975182,0.06843231887975182,0.06843231887975182,0.06843231887975182,0.06843231887975182
s08e06,0.26961445164104525,0.26961445164104525,0.26961445164104525,0.26961445164104525,,0.4097923313198055,,0.26961445164104525,0.21600118819811268,0.26961445164104525
s08e07,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525,0.10701716584069525
s08e08,0.2504649233345266,0.2504649233345266,0.2504649233345266,0.2504649233345266,,0.2504649233345266,0.1470876720020875,0.2504649233345266,0.1470876720020875,0.2504649233345266
s08e09,,,,,,,,,,
s08e10,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465,0.13400909005498465
