,GM,LV,SG,FG,IM,LE,LP,ML,WT,LD
s04e01,0.21232460698124445,0.21232460698124445,0.21232460698124445,0.21232460698124445,,0.21232460698124445,0.21232460698124445,0.21232460698124445,0.21232460698124445,0.21232460698124445
s04e02,0.32401756335874526,0.32401756335874526,0.32401756335874526,0.32401756335874526,,,,0.32401756335874526,0.32401756335874526,0.32401756335874526
s04e03,0.3883934913981312,0.3883934913981312,0.3883934913981312,0.3883934913981312,,0.3883934913981312,,0.3883934913981312,0.5683704132743188,0.3883934913981312
s04e04,0.1872573142603954,0.1872573142603954,0.1872573142603954,0.1872573142603954,,0.1872573142603954,,0.1872573142603954,0.1872573142603954,0.1872573142603954
s04e05,0.39388706170303445,0.39388706170303445,0.39388706170303445,0.39388706170303445,,0.39388706170303445,,0.39388706170303445,0.1768928047618732,0.39388706170303445
s04e06,0.44139351881195904,0.44139351881195904,0.44139351881195904,0.44139351881195904,,0.44139351881195904,,0.44139351881195904,0.44139351881195904,0.44139351881195904
s04e07,0.4114701673305138,0.4114701673305138,0.4114701673305138,0.4114701673305138,,,,0.4114701673305138,,0.4114701673305138
s04e08,0.20069669636953286,0.20069669636953286,0.20069669636953286,0.20069669636953286,,0.20069669636953286,0.20069669636953286,0.20069669636953286,0.20069669636953286,0.20069669636953286
s04e09,0.20240722929591892,0.20240722929591892,0.20240722929591892,0.20240722929591892,,0.20240722929591892,,0.20240722929591892,0.20240722929591892,0.20240722929591892
s04e10,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243,0.06484738884968243
s04e11,,,,,,,,,,
s04e12,,,,,,,,,,
s04e13,0.25840301360890316,0.25840301360890316,0.35511126871156196,0.25840301360890316,,0.25840301360890316,,0.25840301360890316,0.35511126871156196,0.25840301360890316
s04e14,0.12240034209945927,0.12240034209945927,0.26116845804148825,0.12240034209945927,,0.12240034209945927,0.12240034209945927,0.12240034209945927,0.12240034209945927,0.12240034209945927
s04e15,0.35832974423122466,0.35832974423122466,0.35832974423122466,0.35832974423122466,,0.38891589278493544,,0.35832974423122466,0.4480124949215864,0.35832974423122466
s04e16,0.20792936222423894,0.20792936222423894,0.20792936222423894,0.20792936222423894,,0.20792936222423894,,0.20792936222423894,0.330210373394139,0.20792936222423894
s04e17,0.1938381348713569,0.1938381348713569,0.1938381348713569,0.1938381348713569,0.04982191585914753,0.1938381348713569,0.04982191585914753,0.1938381348713569,0.1938381348713569,0.1938381348713569
s04e18,0.21430091641258178,0.21430091641258178,0.21430091641258178,0.21430091641258178,,0.21430091641258178,0.21430091641258178,0.21430091641258178,0.3593446481910075,0.21430091641258178
s04e19,0.15054035373614572,0.15054035373614572,0.15054035373614572,0.15054035373614572,,0.15054035373614572,,0.15054035373614572,0.28243007258169234,0.15054035373614572
s04e20,0.2961382488375082,0.2961382488375082,0.2961382488375082,0.2961382488375082,,0.2961382488375082,,0.2961382488375082,0.16458602286979518,0.2961382488375082
s04e21,0.2233614944986261,0.2046797494693032,0.26486217194919137,0.2233614944986261,,0.2046797494693032,,0.2046797494693032,0.35627313600244875,0.2046797494693032
s04e22,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595,0.10606502371651595
s04e23,,,,,,,,,,
s04e24,0.36691960179888417,0.36691960179888417,0.36691960179888417,0.36691960179888417,,0.36022709577411316,,0.36691960179888417,0.20977439434459022,0.36691960179888417
s05e01,0.25484920950999834,0.25484920950999834,0.25484920950999834,0.25484920950999834,,0.25484920950999834,,0.25484920950999834,0.37310781899667794,0.25484920950999834
s05e02,0.3864931053171937,0.36468454641233383,0.36468454641233383,0.3864931053171937,,0.36468454641233383,,0.36468454641233383,0.3864931053171937,0.36468454641233383
s05e03,0.19266595769011302,0.19266595769011302,0.30742398046444014,0.19266595769011302,,0.19266595769011302,0.19266595769011302,0.19266595769011302,0.19266595769011302,0.19266595769011302
s05e04,0.27522599949070536,0.27522599949070536,0.27522599949070536,0.27522599949070536,,0.3344269263973288,,0.14042561469032058,0.27522599949070536,0.27522599949070536
s05e05,0.18282844660739317,0.18282844660739317,0.18282844660739317,0.18282844660739317,,0.18282844660739317,0.18282844660739317,0.18282844660739317,0.18282844660739317,0.18282844660739317
s05e06,0.31335358934574836,0.31335358934574836,0.4627583512505103,0.31335358934574836,,0.31335358934574836,,,,0.31335358934574836
s05e07,0.32662178907266065,0.32662178907266065,0.4587011541520257,0.32662178907266065,,0.32662178907266065,,0.32662178907266065,0.6363929254824777,0.32662178907266065
s05e08,0.4396826364680039,0.4396826364680039,0.4396826364680039,0.4396826364680039,,0.4396826364680039,,0.4396826364680039,0.3818706559146995,0.4396826364680039
s05e09,0.07993699848538559,0.07993699848538559,0.07993699848538559,0.07993699848538559,,0.07993699848538559,,0.07993699848538559,0.07993699848538559,0.07993699848538559
s05e10,0.42104579958989524,0.37034340878485383,0.3932543791201519,0.42104579958989524,,0.42104579958989524,,0.37034340878485383,0.5541581862391456,0.3932543791201519
s05e11,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718,0.05592948717948718
s05e12,0.1984906359424013,0.1984906359424013,0.1984906359424013,0.1984906359424013,0.11112553625335798,0.13220956081027468,0.1036668154770605,0.1984906359424013,0.1984906359424013,0.1984906359424013
s05e13,0.3337478055551386,0.3318925291999164,0.32525047403224105,0.3337478055551386,,0.32525047403224105,,0.3318925291999164,0.6170876165721138,0.32525047403224105
s05e14,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139,0.12126249045868139
s05e15,0.3423622393131629,0.3423622393131629,0.3423622393131629,0.3423622393131629,,0.3423622393131629,,0.3423622393131629,0.5402482384104985,0.3423622393131629
s05e16,0.5139047009643655,0.5139047009643655,0.5139047009643655,0.5139047009643655,,0.5139047009643655,,0.5139047009643655,0.3466422635169821,0.5139047009643655
s05e17,,,,,,,,,,
s05e18,0.1394606647060097,0.1394606647060097,0.1394606647060097,0.1394606647060097,0.09166015691440835,0.1394606647060097,0.09166015691440835,0.1394606647060097,0.09166015691440835,0.1394606647060097
s05e19,0.32902942055035117,0.32902942055035117,0.32902942055035117,0.32902942055035117,,0.32902942055035117,,0.32902942055035117,,0.32902942055035117
s05e20,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699,0.0705504762267699
s05e21,0.18240638860022687,0.18240638860022687,0.18240638860022687,0.18240638860022687,,0.4517153316896577,,0.18240638860022687,0.18240638860022687,0.18240638860022687
s05e22,0.13259874972997973,0.13259874972997973,0.13259874972997973,0.13259874972997973,,0.21858739665608531,,0.13259874972997973,0.13259874972997973,0.13259874972997973
s05e23,0.23828671328671328,0.23828671328671328,0.23828671328671328,0.23828671328671328,,0.23828671328671328,0.10521671311144995,0.23828671328671328,0.10521671311144995,0.23828671328671328
s05e24,0.1977020116056285,0.24525464013364504,0.24525464013364504,0.1977020116056285,,0.24525464013364504,,0.24525464013364504,0.1977020116056285,0.24525464013364504
s06e01,,,,,,,,,,
s06e02,0.3808108553921173,0.3808108553921173,0.3808108553921173,0.3808108553921173,,0.47449712990192117,,0.3808108553921173,0.3808108553921173,0.3808108553921173
s06e03,,,,,,,,,,
s06e04,0.046142836633403746,0.046142836633403746,0.14275079488519762,0.046142836633403746,0.046142836633403746,0.046142836633403746,0.046142836633403746,0.046142836633403746,0.046142836633403746,0.046142836633403746
s06e05,0.44198625783090084,0.576034510044669,0.4899022494591694,0.44198625783090084,,0.576034510044669,,0.45259654997730403,,0.45259654997730403
s06e06,0.22529707237893393,0.22529707237893393,0.31320455080654663,0.22529707237893393,,0.22529707237893393,,0.22529707237893393,0.157167225950783,0.22529707237893393
s06e07,0.1596148145063913,0.1596148145063913,0.1596148145063913,0.1596148145063913,0.1596148145063913,0.1596148145063913,0.163484295845998,0.1596148145063913,0.1596148145063913,0.1596148145063913
s06e08,0.28132397156330036,0.28132397156330036,0.28132397156330036,0.28132397156330036,,0.28132397156330036,,0.28132397156330036,0.24329216928877045,0.28132397156330036
s06e09,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605,0.041832615534529605
s06e10,0.3283404028615862,0.3283404028615862,0.3283404028615862,0.3283404028615862,,0.40421718719851757,0.15235718334639,0.3283404028615862,0.3283404028615862,0.3283404028615862
s06e11,0.21134548582248985,0.21134548582248985,0.32930926457922016,0.21134548582248985,,0.21134548582248985,0.21134548582248985,0.21134548582248985,0.32930926457922016,0.21134548582248985
s06e12,0.2743829697244616,0.2743829697244616,0.2743829697244616,0.2743829697244616,,0.2743829697244616,,0.2743829697244616,0.5014451549059129,0.2743829697244616
s06e13,0.07599509632960376,0.07599509632960376,,0.07599509632960376,0.07599509632960376,0.07599509632960376,0.07599509632960376,0.07599509632960376,0.07599509632960376,0.07599509632960376
s06e14,0.15171897998072317,0.15171897998072317,0.15171897998072317,0.15171897998072317,,0.15171897998072317,0.15171897998072317,0.15171897998072317,0.15171897998072317,0.15171897998072317
s06e15,,,,,,,,,,
s06e16,0.029864972932665643,0.029864972932665643,,0.029864972932665643,0.029864972932665643,0.029864972932665643,0.029864972932665643,0.029864972932665643,0.029864972932665643,0.029864972932665643
s06e17,0.18098266838833377,0.18098266838833377,0.18098266838833377,0.18098266838833377,,0.18098266838833377,0.18098266838833377,0.18098266838833377,0.18098266838833377,0.18098266838833377
s06e18,0.0788379810133397,0.0788379810133397,0.16481288633579022,0.0788379810133397,0.0788379810133397,0.0788379810133397,0.0788379810133397,0.0788379810133397,0.0788379810133397,0.0788379810133397
s06e19,,,0.4463024964522527,,,,,,,
s06e20,0.42745881675789515,0.46290752858777906,0.46290752858777906,0.42745881675789515,,0.46290752858777906,,0.46290752858777906,,0.46290752858777906
s06e21,0.12836044042029957,0.12836044042029957,,0.12836044042029957,,0.12836044042029957,,0.12836044042029957,0.12836044042029957,0.12836044042029957
s06e22,0.06694172559503277,0.06694172559503277,0.20389467059623784,0.06694172559503277,0.06694172559503277,0.06694172559503277,0.06694172559503277,0.06694172559503277,0.06694172559503277,0.06694172559503277
s06e23,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532,0.06902398592859532
s06e24,0.40171076339861816,0.40171076339861816,0.40171076339861816,0.40171076339861816,,0.4078806639371908,,0.40171076339861816,,0.40171076339861816
s07e01,0.03552166934189406,0.03552166934189406,,0.03552166934189406,0.03552166934189406,0.03552166934189406,0.03552166934189406,0.03552166934189406,0.03552166934189406,0.03552166934189406
s07e02,0.22945332374906105,0.22945332374906105,0.22945332374906105,0.22945332374906105,,0.22945332374906105,,0.22945332374906105,0.22945332374906105,0.22945332374906105
s07e03,0.41918367392817646,0.41918367392817646,0.41918367392817646,0.41918367392817646,,0.41918367392817646,,0.41918367392817646,0.41918367392817646,0.41918367392817646
s07e04,0.20772462754028825,0.20772462754028825,0.20772462754028825,0.20772462754028825,0.13022112893972845,0.2564506371364498,0.13022112893972845,0.20772462754028825,0.20772462754028825,0.20772462754028825
s07e05,0.4429532517653633,0.4429532517653633,0.4429532517653633,0.4429532517653633,,0.4429532517653633,,0.4429532517653633,0.4429532517653633,0.4429532517653633
s07e06,0.43670815334685364,0.43670815334685364,0.43670815334685364,0.43670815334685364,,0.43670815334685364,,0.43670815334685364,0.5149452088445474,0.43670815334685364
s07e07,0.24170423735752106,0.24170423735752106,0.24170423735752106,0.24170423735752106,,0.24170423735752106,0.24170423735752106,0.24170423735752106,0.24170423735752106,0.24170423735752106
s07e08,0.25924586631557184,0.25924586631557184,0.3855821054425086,0.25924586631557184,,0.36842277898085657,0.25924586631557184,0.25924586631557184,0.37890398597369146,0.25924586631557184
s07e09,0.43107102429024496,0.43107102429024496,0.43107102429024496,0.43107102429024496,,0.43107102429024496,,0.43107102429024496,0.34715417408332805,0.43107102429024496
s07e10,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335,0.041266996604913335
s07e11,0.17118715062472223,0.17118715062472223,0.17118715062472223,0.17118715062472223,,0.35464328191247524,,0.17118715062472223,0.31746927555131305,0.17118715062472223
s07e12,0.3181300276340063,0.3181300276340063,0.41042325134623314,0.3181300276340063,,0.27381063815760487,,0.3181300276340063,0.43418310929424614,0.27381063815760487
s07e13,0.049335966390293,0.049335966390293,,0.049335966390293,0.049335966390293,0.049335966390293,0.049335966390293,0.049335966390293,0.049335966390293,0.049335966390293
s07e14,0.22382877542874807,0.22382877542874807,0.22382877542874807,0.22382877542874807,,0.42188359417322197,,0.22382877542874807,0.2835299330354143,0.22382877542874807
s07e15,0.08942759187731675,0.08942759187731675,0.1842011790856373,0.08942759187731675,0.08942759187731675,0.08942759187731675,0.08942759187731675,0.08942759187731675,0.08942759187731675,0.08942759187731675
s07e16,0.20926424561999984,0.20926424561999984,0.20926424561999984,0.20926424561999984,,0.20926424561999984,0.20926424561999984,0.20926424561999984,0.31688902967005356,0.20926424561999984
s07e17,0.27087061708316196,0.27087061708316196,0.3728346562037243,0.27087061708316196,,0.27087061708316196,,0.27087061708316196,0.3920775382900831,0.27087061708316196
s07e18,,,,,,,,,,
s07e19,0.3368176996068894,0.3368176996068894,0.3368176996068894,0.3368176996068894,,0.15328511517335533,,0.15328511517335533,0.2621005421706005,0.15328511517335533
s07e20,0.14395694487380067,0.14395694487380067,0.14395694487380067,0.14395694487380067,,0.14395694487380067,0.14395694487380067,0.14395694487380067,0.14395694487380067,0.14395694487380067
s07e21,0.1783882506448327,0.1753077497494599,,0.1783882506448327,,0.1753077497494599,,0.1753077497494599,,0.1753077497494599
s07e22,0.5201581730028875,0.5201581730028875,0.5284258205768935,0.5201581730028875,,0.6046785438884403,,0.5201581730028875,0.207343983742259,0.5201581730028875
s07e23,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732,0.1127808930006732
s07e24,0.21884883551029757,0.21884883551029757,0.21884883551029757,0.21884883551029757,,0.21884883551029757,,0.21884883551029757,0.21884883551029757,0.21884883551029757
s08e01,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309,0.04169603006812309
s08e02,0.2034133822972007,0.2034133822972007,0.3354888539953139,0.2034133822972007,,0.2034133822972007,0.2034133822972007,0.2034133822972007,0.3354888539953139,0.2034133822972007
s08e03,0.3018333609725694,0.3018333609725694,0.3018333609725694,0.3018333609725694,,0.3018333609725694,0.3018333609725694,0.3018333609725694,0.40325117309771447,0.3018333609725694
s08e04,0.34959082472250047,0.36858964188841065,0.34959082472250047,0.34959082472250047,,0.34959082472250047,,0.36858964188841065,0.42098894918967866,0.34959082472250047
s08e05,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058,0.025615819036778058
s08e06,0.15868203506080394,0.15868203506080394,0.15868203506080394,0.15868203506080394,,0.15868203506080394,0.15868203506080394,0.15868203506080394,0.15868203506080394,0.15868203506080394
s08e07,0.2584942864947103,0.2584942864947103,0.2584942864947103,0.2584942864947103,,0.2584942864947103,,0.2584942864947103,0.3850283349705063,0.2584942864947103
s08e08,0.29942421978737593,0.29942421978737593,0.29942421978737593,0.29942421978737593,,0.29942421978737593,,0.29942421978737593,0.29942421978737593,0.29942421978737593
s08e09,,,,,,,,,,
s08e10,0.021953502886565765,0.021953502886565765,,0.021953502886565765,0.021953502886565765,0.021953502886565765,0.021953502886565765,0.021953502886565765,0.021953502886565765,0.021953502886565765
s08e11,0.3820011154278157,0.3820011154278157,0.5865988165772409,0.3820011154278157,,0.3820011154278157,0.2575383814745148,0.3820011154278157,0.5865988165772409,0.3820011154278157
s08e12,,,,,,,,,,
s08e13,0.3757671544888916,0.3757671544888916,0.3757671544888916,0.3757671544888916,,0.3377074418494066,,0.3757671544888916,0.42634805699478534,0.3757671544888916
s08e14,0.16296141181775112,0.16296141181775112,0.16296141181775112,0.16296141181775112,0.16296141181775112,0.16296141181775112,0.09702599641308701,0.16296141181775112,0.16296141181775112,0.16296141181775112
s08e15,0.20148075010567298,0.20148075010567298,0.20148075010567298,0.20148075010567298,,0.20148075010567298,,0.20148075010567298,0.20148075010567298,0.20148075010567298
s08e16,0.08054809781159651,0.08054809781159651,,0.08054809781159651,0.08054809781159651,0.08054809781159651,0.08054809781159651,0.08054809781159651,0.08054809781159651,0.08054809781159651
s08e17,,,,,,,0.18073364043942874,,,
s08e18,0.38496950735181495,0.38496950735181495,0.38496950735181495,0.38496950735181495,,0.38496950735181495,,0.38496950735181495,0.38496950735181495,0.38496950735181495
s08e19,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396,0.037857547704515396
s08e20,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119,0.07561270829478119
s08e21,0.17228817285346398,0.17228817285346398,0.17228817285346398,0.17228817285346398,0.17228817285346398,0.17228817285346398,0.14608858574375816,0.17228817285346398,0.31837675859722214,0.17228817285346398
s08e22,0.15241070465708603,0.15241070465708603,0.15241070465708603,0.15241070465708603,,0.15241070465708603,0.11849750311292535,0.15241070465708603,0.11849750311292535,0.15241070465708603
s08e23,,,,,,,,,,
s08e24,,,,,,,,,,
s09e01,0.22842675836378373,0.22842675836378373,0.22842675836378373,0.22842675836378373,,0.22842675836378373,,0.22842675836378373,0.1748427586059165,0.22842675836378373
s09e02,0.3152194152931965,0.24280846307839535,0.24280846307839535,0.3152194152931965,,0.24280846307839535,,0.24280846307839535,0.2825891179157081,0.24280846307839535
s09e03,0.018477762470486204,0.018477762470486204,0.19586172611131997,0.018477762470486204,0.018477762470486204,0.018477762470486204,0.018477762470486204,0.018477762470486204,0.018477762470486204,0.018477762470486204
s09e04,0.08418586789554532,0.08418586789554532,0.27920523449385926,0.08418586789554532,0.08418586789554532,0.08418586789554532,0.08418586789554532,0.08418586789554532,0.08418586789554532,0.08418586789554532
s09e05,0.08708666102320144,0.08708666102320144,0.1975032033551364,0.08708666102320144,0.08708666102320144,0.08708666102320144,0.08708666102320144,0.08708666102320144,0.08708666102320144,0.08708666102320144
s09e06,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973,0.03298432931549973
s09e07,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734,0.032504131974129734
s09e08,0.027174491656401643,0.027174491656401643,0.1212250194418692,0.027174491656401643,0.027174491656401643,0.027174491656401643,0.027174491656401643,0.027174491656401643,0.027174491656401643,0.027174491656401643
s09e09,0.22150418911839911,0.1976036904082803,0.22150418911839911,0.22150418911839911,0.1976036904082803,0.1976036904082803,0.1976036904082803,0.1976036904082803,0.337422055036265,0.22150418911839911
s09e10,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485,0.13875628792188485
s09e11,0.1622207538910472,0.1622207538910472,0.1622207538910472,0.1622207538910472,,0.1622207538910472,0.1622207538910472,0.1622207538910472,0.1622207538910472,0.1622207538910472
s09e12,0.10552616810254163,0.10552616810254163,0.10552616810254163,0.10552616810254163,,0.10552616810254163,,0.10552616810254163,0.10552616810254163,0.10552616810254163
s09e13,,,,,,,,,,
s09e14,,,,,,,,,,
