speaker1,speaker2,1,2,3,4,5,6,7,8,9
Harry,Robert California,0,0,0,0,0,0,0,181,0
Harry,Toby,0,0,0,0,0,0,0,165,0
Helene,Isabel,0,0,0,0,0,53,0,0,0
Helene,Jim,0,0,0,0,0,440,0,0,0
Helene,Kelly,0,0,0,0,0,53,0,0,0
Helene,Kevin,0,0,0,0,0,49,0,0,0
Helene,Michael,0,0,0,0,0,1232,0,0,0
Helene,Pam,0,0,0,0,0,737,0,0,0
Helene,Ryan,0,0,0,0,0,48,0,0,0
Holly,Jan,0,0,0,0,113,0,0,0,0
Holly,Jim,0,0,0,0,518,0,673,0,0
Holly,Kelly,0,0,0,0,379,0,371,0,0
Holly,Kevin,0,0,0,331,466,0,626,0,0
Holly,Meredith,0,0,0,11,646,0,96,0,0
Holly,Michael,0,0,0,1294,4672,0,4917,0,0
Holly,Oscar,0,0,0,0,613,0,88,0,0
Holly,Pam,0,0,0,109,25,0,556,0,0
Holly,Phyllis,0,0,0,0,364,0,429,0,0
Holly,Ryan,0,0,0,0,486,0,106,0,0
Holly,Stanley,0,0,0,0,374,0,25,0,0
Holly,Toby,0,0,0,237,0,0,108,0,0
Holly,Todd Packer,0,0,0,0,0,0,159,0,0
Host,Jim,0,0,0,0,0,0,0,182,0
Host,Kelly,0,0,0,0,0,0,0,250,0
Host,Kevin,0,0,0,0,0,0,0,358,0
Host,Meredith,0,0,0,0,0,0,0,277,0
Host,Oscar,0,0,0,0,0,0,0,239,0
Host,Phyllis,0,0,0,0,0,0,0,120,0
Host,Ryan,0,0,0,0,0,0,0,222,0
Host,Stanley,0,0,0,0,0,0,0,112,0
Irene,Jim,0,0,0,0,0,0,0,82,0
Isabel,Michael,0,0,0,0,0,222,0,0,0
Isabel,Pam,0,0,0,0,0,73,0,0,0
Jada,Jim,0,0,0,0,0,0,115,0,0
Jada,Kelly,0,0,0,0,0,0,37,0,0
Jada,Kevin,0,0,0,0,0,0,30,0,0
Jada,Meredith,0,0,0,0,0,0,11,0,0
Jada,Michael,0,0,0,0,0,0,158,0,0
Jada,Oscar,0,0,0,0,0,0,21,0,0
Jada,Pam,0,0,0,0,0,0,46,0,0
Jada,Phyllis,0,0,0,0,0,0,49,0,0
Jada,Toby,0,0,0,0,0,0,52,0,0
Jan,Jim,0,167,300,645,13,0,0,0,0
Jan,Josh,0,0,264,0,0,0,0,0,0
Jan,Karen,0,0,194,0,0,0,0,0,0
Jan,Kelly,0,329,0,0,91,0,0,0,0
Jan,Kevin,0,40,114,36,101,0,0,0,0
Jan,Lester,0,0,0,230,0,0,0,0,0
Jan,Meredith,0,220,0,0,0,0,0,0,0
Jan,Michael,715,4743,4395,4075,673,0,0,0,0
Jan,Oscar,0,0,0,110,96,0,0,0,0
Jan,Pam,135,457,402,950,0,0,0,0,395
Jan,Phyllis,0,292,78,0,0,0,0,0,0
